1,2025-03-04 21:01:25.599559,Schleswig-Holstein,befristet,1169
2,2025-03-04 21:01:25.599559,Schleswig-Holstein,unbefristet,16460
3,2025-03-04 21:01:25.599559,Schleswig-Holstein,unbekannt,6895
4,2025-03-04 21:01:25.599559,Hamburg,befristet,770
5,2025-03-04 21:01:25.599559,Hamburg,unbefristet,12758
6,2025-03-04 21:01:25.599559,Hamburg,unbekannt,6233
7,2025-03-04 21:01:25.599559,Niedersachsen,befristet,2789
8,2025-03-04 21:01:25.599559,Niedersachsen,unbefristet,51326
9,2025-03-04 21:01:25.599559,Niedersachsen,unbekannt,18044
10,2025-03-04 21:01:25.599559,Bremen,befristet,400
11,2025-03-04 21:01:25.599559,Bremen,unbefristet,6304
12,2025-03-04 21:01:25.599559,Bremen,unbekannt,2837
13,2025-03-04 21:01:25.599559,Nordrhein-Westfalen,befristet,6326
14,2025-03-04 21:01:25.599559,Nordrhein-Westfalen,unbefristet,91067
15,2025-03-04 21:01:25.599559,Nordrhein-Westfalen,unbekannt,45558
16,2025-03-04 21:01:25.599559,Hessen,befristet,2497
17,2025-03-04 21:01:25.599559,Hessen,unbefristet,32511
18,2025-03-04 21:01:25.599559,Hessen,unbekannt,17747
19,2025-03-04 21:01:25.599559,Rheinland-Pfalz,befristet,1822
20,2025-03-04 21:01:25.599559,Rheinland-Pfalz,unbefristet,25263
21,2025-03-04 21:01:25.599559,Rheinland-Pfalz,unbekannt,8239
22,2025-03-04 21:01:25.599559,Baden-Württemberg,befristet,3640
23,2025-03-04 21:01:25.599559,Baden-Württemberg,unbefristet,67026
24,2025-03-04 21:01:25.599559,Baden-Württemberg,unbekannt,32080
25,2025-03-04 21:01:25.599559,Bayern,befristet,4989
26,2025-03-04 21:01:25.599559,Bayern,unbefristet,90028
27,2025-03-04 21:01:25.599559,Bayern,unbekannt,40884
28,2025-03-04 21:01:25.599559,Saarland,befristet,535
29,2025-03-04 21:01:25.599559,Saarland,unbefristet,4819
30,2025-03-04 21:01:25.599559,Saarland,unbekannt,1662
31,2025-03-04 21:01:25.599559,Berlin,befristet,1075
32,2025-03-04 21:01:25.599559,Berlin,unbefristet,16550
33,2025-03-04 21:01:25.599559,Berlin,unbekannt,7429
34,2025-03-04 21:01:25.599559,Brandenburg,befristet,1043
35,2025-03-04 21:01:25.599559,Brandenburg,unbefristet,14649
36,2025-03-04 21:01:25.599559,Brandenburg,unbekannt,5971
37,2025-03-04 21:01:25.599559,Mecklenburg-Vorpommern,befristet,680
38,2025-03-04 21:01:25.599559,Mecklenburg-Vorpommern,unbefristet,10458
39,2025-03-04 21:01:25.599559,Mecklenburg-Vorpommern,unbekannt,3686
40,2025-03-04 21:01:25.599559,Sachsen,befristet,1406
41,2025-03-04 21:01:25.599559,Sachsen,unbefristet,29791
42,2025-03-04 21:01:25.599559,Sachsen,unbekannt,10123
43,2025-03-04 21:01:25.599559,Sachsen-Anhalt,befristet,1016
44,2025-03-04 21:01:25.599559,Sachsen-Anhalt,unbefristet,14925
45,2025-03-04 21:01:25.599559,Sachsen-Anhalt,unbekannt,4212
46,2025-03-04 21:01:25.599559,Thüringen,befristet,914
47,2025-03-04 21:01:25.599559,Thüringen,unbefristet,16543
48,2025-03-04 21:01:25.599559,Thüringen,unbekannt,6140
49,2025-03-04 21:06:30.190084,Schleswig-Holstein,befristet,1169
50,2025-03-04 21:06:30.190084,Schleswig-Holstein,unbefristet,16460
51,2025-03-04 21:06:30.190084,Schleswig-Holstein,unbekannt,6895
52,2025-03-04 21:06:30.190084,Nordrhein-Westfalen,befristet,6326
53,2025-03-04 21:06:30.190084,Nordrhein-Westfalen,unbefristet,91067
54,2025-03-04 21:06:30.190084,Nordrhein-Westfalen,unbekannt,45558
55,2025-03-04 21:06:30.190084,Hessen,befristet,2497
56,2025-03-04 21:06:30.190084,Hessen,unbefristet,32511
57,2025-03-04 21:06:30.190084,Hessen,unbekannt,17747
58,2025-03-04 21:06:30.190084,Rheinland-Pfalz,befristet,1822
59,2025-03-04 21:06:30.190084,Rheinland-Pfalz,unbefristet,25264
60,2025-03-04 21:06:30.190084,Rheinland-Pfalz,unbekannt,8239
61,2025-03-04 21:06:30.190084,Baden-Württemberg,befristet,3640
62,2025-03-04 21:06:30.190084,Baden-Württemberg,unbefristet,67028
63,2025-03-04 21:06:30.190084,Baden-Württemberg,unbekannt,32080
64,2025-03-04 21:06:30.190084,Bayern,befristet,4989
65,2025-03-04 21:06:30.190084,Bayern,unbefristet,90028
66,2025-03-04 21:06:30.190084,Bayern,unbekannt,40884
67,2025-03-04 21:06:30.190084,Saarland,befristet,535
68,2025-03-04 21:06:30.190084,Saarland,unbefristet,4819
69,2025-03-04 21:06:30.190084,Saarland,unbekannt,1662
70,2025-03-04 21:06:30.190084,Berlin,befristet,1075
71,2025-03-04 21:06:30.190084,Berlin,unbefristet,16548
72,2025-03-04 21:06:30.190084,Berlin,unbekannt,7429
73,2025-03-04 21:06:30.190084,Brandenburg,befristet,1043
74,2025-03-04 21:06:30.190084,Brandenburg,unbefristet,14647
75,2025-03-04 21:06:30.190084,Brandenburg,unbekannt,5971
76,2025-03-04 21:22:49.898871,Schleswig-Holstein,befristet,1169
77,2025-03-04 21:22:49.898871,Schleswig-Holstein,unbefristet,16461
78,2025-03-04 21:22:49.898871,Schleswig-Holstein,unbekannt,6895
79,2025-03-04 21:22:49.898871,Hamburg,befristet,770
80,2025-03-04 21:22:49.898871,Hamburg,unbefristet,12758
81,2025-03-04 21:22:49.898871,Hamburg,unbekannt,6233
82,2025-03-04 21:22:49.898871,Niedersachsen,befristet,2789
83,2025-03-04 21:22:49.898871,Niedersachsen,unbefristet,51326
84,2025-03-04 21:22:49.898871,Niedersachsen,unbekannt,18045
85,2025-03-04 21:22:49.898871,Bremen,befristet,400
86,2025-03-04 21:22:49.898871,Bremen,unbefristet,6304
87,2025-03-04 21:22:49.898871,Bremen,unbekannt,2837
88,2025-03-04 21:22:49.898871,Nordrhein-Westfalen,befristet,6325
89,2025-03-04 21:22:49.898871,Nordrhein-Westfalen,unbefristet,91066
90,2025-03-04 21:22:49.898871,Nordrhein-Westfalen,unbekannt,45557
91,2025-03-04 21:22:49.898871,Hessen,befristet,2497
92,2025-03-04 21:22:49.898871,Hessen,unbefristet,32511
93,2025-03-04 21:22:49.898871,Hessen,unbekannt,17747
94,2025-03-04 21:22:49.898871,Rheinland-Pfalz,befristet,1822
95,2025-03-04 21:22:49.898871,Rheinland-Pfalz,unbefristet,25267
96,2025-03-04 21:22:49.898871,Rheinland-Pfalz,unbekannt,8239
97,2025-03-04 21:22:49.898871,Baden-Württemberg,befristet,3640
98,2025-03-04 21:22:49.898871,Baden-Württemberg,unbefristet,67030
99,2025-03-04 21:22:49.898871,Baden-Württemberg,unbekannt,32080
100,2025-03-04 21:22:49.898871,Bayern,befristet,4989
101,2025-03-04 21:22:49.898871,Bayern,unbefristet,90028
102,2025-03-04 21:22:49.898871,Bayern,unbekannt,40878
103,2025-03-04 21:22:49.898871,Saarland,befristet,535
104,2025-03-04 21:22:49.898871,Saarland,unbefristet,4819
105,2025-03-04 21:22:49.898871,Saarland,unbekannt,1662
106,2025-03-04 21:22:49.898871,Berlin,befristet,1075
107,2025-03-04 21:22:49.898871,Berlin,unbefristet,16548
108,2025-03-04 21:22:49.898871,Berlin,unbekannt,7429
109,2025-03-04 21:22:49.898871,Brandenburg,befristet,1043
110,2025-03-04 21:22:49.898871,Brandenburg,unbefristet,14648
111,2025-03-04 21:22:49.898871,Brandenburg,unbekannt,5971
112,2025-03-04 21:22:49.898871,Mecklenburg-Vorpommern,befristet,680
113,2025-03-04 21:22:49.898871,Mecklenburg-Vorpommern,unbefristet,10456
114,2025-03-04 21:22:49.898871,Mecklenburg-Vorpommern,unbekannt,3686
