52,2025-03-04 20:59:22.860774,Schleswig-Holstein,23611,142
53,2025-03-04 20:59:22.860774,Schleswig-Holstein,23617,113
54,2025-03-04 20:59:22.860774,Schleswig-Holstein,23619,26
55,2025-03-04 20:59:22.860774,Schleswig-Holstein,23623,60
56,2025-03-04 20:59:22.860774,Schleswig-Holstein,23626,41
57,2025-03-04 20:59:22.860774,Schleswig-Holstein,23669,133
58,2025-03-04 20:59:22.860774,Schleswig-Holstein,23683,40
59,2025-03-04 20:59:22.860774,Schleswig-Holstein,23684,31
60,2025-03-04 20:59:22.860774,Schleswig-Holstein,23689,32
61,2025-03-04 20:59:22.860774,Schleswig-Holstein,23701,231
62,2025-03-04 20:59:22.860774,Schleswig-Holstein,23714,76
63,2025-03-04 20:59:22.860774,Schleswig-Holstein,23730,308
64,2025-03-04 20:59:22.860774,Schleswig-Holstein,23738,49
65,2025-03-04 20:59:22.860774,Schleswig-Holstein,23743,104
66,2025-03-04 20:59:22.860774,Schleswig-Holstein,23758,225
67,2025-03-04 20:59:22.860774,Schleswig-Holstein,23769,109
68,2025-03-04 20:59:22.860774,Schleswig-Holstein,23774,84
69,2025-03-04 20:59:22.860774,Schleswig-Holstein,23795,280
70,2025-03-04 20:59:22.860774,Schleswig-Holstein,23812,119
71,2025-03-04 20:59:22.860774,Schleswig-Holstein,23843,420
72,2025-03-04 20:59:22.860774,Schleswig-Holstein,23845,29
73,2025-03-04 20:59:22.860774,Schleswig-Holstein,23847,42
74,2025-03-04 20:59:22.860774,Schleswig-Holstein,23858,141
75,2025-03-04 20:59:22.860774,Schleswig-Holstein,23863,31
76,2025-03-04 20:59:22.860774,Schleswig-Holstein,23879,237
77,2025-03-04 20:59:22.860774,Schleswig-Holstein,23881,30
78,2025-03-04 20:59:22.860774,Schleswig-Holstein,23909,198
79,2025-03-04 20:59:22.860774,Schleswig-Holstein,23966,28
80,2025-03-04 20:59:22.860774,Schleswig-Holstein,24103,695
81,2025-03-04 20:59:22.860774,Schleswig-Holstein,24105,286
82,2025-03-04 20:59:22.860774,Schleswig-Holstein,24106,160
83,2025-03-04 20:59:22.860774,Schleswig-Holstein,24107,182
84,2025-03-04 20:59:22.860774,Schleswig-Holstein,24109,143
85,2025-03-04 20:59:22.860774,Schleswig-Holstein,24113,252
86,2025-03-04 20:59:22.860774,Schleswig-Holstein,24114,148
87,2025-03-04 20:59:22.860774,Schleswig-Holstein,24116,193
88,2025-03-04 20:59:22.860774,Schleswig-Holstein,24118,243
89,2025-03-04 20:59:22.860774,Schleswig-Holstein,24119,52
90,2025-03-04 20:59:22.860774,Schleswig-Holstein,24143,261
91,2025-03-04 20:59:22.860774,Schleswig-Holstein,24145,162
92,2025-03-04 20:59:22.860774,Schleswig-Holstein,24146,40
93,2025-03-04 20:59:22.860774,Schleswig-Holstein,24148,63
94,2025-03-04 20:59:22.860774,Schleswig-Holstein,24149,33
95,2025-03-04 20:59:22.860774,Schleswig-Holstein,24159,86
96,2025-03-04 20:59:22.860774,Schleswig-Holstein,24161,98
97,2025-03-04 20:59:22.860774,Schleswig-Holstein,24211,135
98,2025-03-04 20:59:22.860774,Schleswig-Holstein,24214,65
99,2025-03-04 20:59:22.860774,Schleswig-Holstein,24217,43
100,2025-03-04 20:59:22.860774,Schleswig-Holstein,24220,94
101,2025-03-04 20:59:22.860774,Schleswig-Holstein,24222,36
102,2025-03-04 20:59:22.860774,Schleswig-Holstein,24223,88
103,2025-03-04 20:59:22.860774,Schleswig-Holstein,24229,34
104,2025-03-04 20:59:22.860774,Schleswig-Holstein,24232,70
105,2025-03-04 20:59:22.860774,Schleswig-Holstein,24235,29
106,2025-03-04 20:59:22.860774,Schleswig-Holstein,24306,94
107,2025-03-04 20:59:22.860774,Schleswig-Holstein,24321,74
108,2025-03-04 20:59:22.860774,Schleswig-Holstein,24340,243
109,2025-03-04 20:59:22.860774,Schleswig-Holstein,24351,25
110,2025-03-04 20:59:22.860774,Schleswig-Holstein,24376,92
111,2025-03-04 20:59:22.860774,Schleswig-Holstein,24392,47
112,2025-03-04 20:59:22.860774,Schleswig-Holstein,24534,490
113,2025-03-04 20:59:22.860774,Schleswig-Holstein,24536,124
114,2025-03-04 20:59:22.860774,Schleswig-Holstein,24537,92
115,2025-03-04 20:59:22.860774,Schleswig-Holstein,24539,311
116,2025-03-04 20:59:22.860774,Schleswig-Holstein,24558,370
117,2025-03-04 20:59:22.860774,Schleswig-Holstein,24568,473
118,2025-03-04 20:59:22.860774,Schleswig-Holstein,24576,150
119,2025-03-04 20:59:22.860774,Schleswig-Holstein,24582,96
120,2025-03-04 20:59:22.860774,Schleswig-Holstein,24589,70
121,2025-03-04 20:59:22.860774,Schleswig-Holstein,24594,84
122,2025-03-04 20:59:22.860774,Schleswig-Holstein,24598,33
123,2025-03-04 20:59:22.860774,Schleswig-Holstein,24601,32
124,2025-03-04 20:59:22.860774,Schleswig-Holstein,24610,47
125,2025-03-04 20:59:22.860774,Schleswig-Holstein,24619,29
126,2025-03-04 20:59:22.860774,Schleswig-Holstein,24635,44
127,2025-03-04 20:59:22.860774,Schleswig-Holstein,24768,657
128,2025-03-04 20:59:22.860774,Schleswig-Holstein,24782,163
129,2025-03-04 20:59:22.860774,Schleswig-Holstein,24783,73
130,2025-03-04 20:59:22.860774,Schleswig-Holstein,24784,39
131,2025-03-04 20:59:22.860774,Schleswig-Holstein,24787,28
132,2025-03-04 20:59:22.860774,Schleswig-Holstein,24790,26
133,2025-03-04 20:59:22.860774,Schleswig-Holstein,24796,25
134,2025-03-04 20:59:22.860774,Schleswig-Holstein,24806,25
135,2025-03-04 20:59:22.860774,Schleswig-Holstein,24808,25
136,2025-03-04 20:59:22.860774,Schleswig-Holstein,24814,27
137,2025-03-04 20:59:22.860774,Schleswig-Holstein,24837,310
138,2025-03-04 20:59:22.860774,Schleswig-Holstein,24848,55
139,2025-03-04 20:59:22.860774,Schleswig-Holstein,24850,49
140,2025-03-04 20:59:22.860774,Schleswig-Holstein,24860,35
141,2025-03-04 20:59:22.860774,Schleswig-Holstein,24866,27
142,2025-03-04 20:59:22.860774,Schleswig-Holstein,24937,410
143,2025-03-04 20:59:22.860774,Schleswig-Holstein,24939,144
144,2025-03-04 20:59:22.860774,Schleswig-Holstein,24941,303
145,2025-03-04 20:59:22.860774,Schleswig-Holstein,24943,89
146,2025-03-04 20:59:22.860774,Schleswig-Holstein,24944,66
147,2025-03-04 20:59:22.860774,Schleswig-Holstein,24955,72
148,2025-03-04 20:59:22.860774,Schleswig-Holstein,24960,49
149,2025-03-04 20:59:22.860774,Schleswig-Holstein,24963,54
150,2025-03-04 20:59:22.860774,Schleswig-Holstein,24966,76
151,2025-03-04 20:59:22.860774,Schleswig-Holstein,24976,44
152,2025-03-04 20:59:22.860774,Schleswig-Holstein,24983,68
153,2025-03-04 20:59:22.860774,Schleswig-Holstein,24986,48
154,2025-03-04 20:59:22.860774,Schleswig-Holstein,25335,247
155,2025-03-04 20:59:22.860774,Schleswig-Holstein,25336,70
156,2025-03-04 20:59:22.860774,Schleswig-Holstein,25337,296
157,2025-03-04 20:59:22.860774,Schleswig-Holstein,25348,138
158,2025-03-04 20:59:22.860774,Schleswig-Holstein,25355,80
159,2025-03-04 20:59:22.860774,Schleswig-Holstein,25358,57
160,2025-03-04 20:59:22.860774,Schleswig-Holstein,25421,541
161,2025-03-04 20:59:22.860774,Schleswig-Holstein,25436,254
162,2025-03-04 20:59:22.860774,Schleswig-Holstein,25451,152
163,2025-03-04 20:59:22.860774,Schleswig-Holstein,25462,173
164,2025-03-04 20:59:22.860774,Schleswig-Holstein,25469,110
165,2025-03-04 20:59:22.860774,Schleswig-Holstein,25474,94
166,2025-03-04 20:59:22.860774,Schleswig-Holstein,25479,40
167,2025-03-04 20:59:22.860774,Schleswig-Holstein,25524,675
168,2025-03-04 20:59:22.860774,Schleswig-Holstein,25541,286
169,2025-03-04 20:59:22.860774,Schleswig-Holstein,25548,44
170,2025-03-04 20:59:22.860774,Schleswig-Holstein,25551,60
171,2025-03-04 20:59:22.860774,Schleswig-Holstein,25560,42
172,2025-03-04 20:59:22.860774,Schleswig-Holstein,25578,34
173,2025-03-04 20:59:22.860774,Schleswig-Holstein,25704,112
174,2025-03-04 20:59:22.860774,Schleswig-Holstein,25709,83
175,2025-03-04 20:59:22.860774,Schleswig-Holstein,25746,341
176,2025-03-04 20:59:22.860774,Schleswig-Holstein,25761,102
177,2025-03-04 20:59:22.860774,Schleswig-Holstein,25767,31
178,2025-03-04 20:59:22.860774,Schleswig-Holstein,25795,26
179,2025-03-04 20:59:22.860774,Schleswig-Holstein,25813,361
180,2025-03-04 20:59:22.860774,Schleswig-Holstein,25821,78
181,2025-03-04 20:59:22.860774,Schleswig-Holstein,25826,116
182,2025-03-04 20:59:22.860774,Schleswig-Holstein,25832,45
183,2025-03-04 20:59:22.860774,Schleswig-Holstein,25836,32
184,2025-03-04 20:59:22.860774,Schleswig-Holstein,25840,27
185,2025-03-04 20:59:22.860774,Schleswig-Holstein,25899,142
186,2025-03-04 20:59:22.860774,Schleswig-Holstein,25917,63
187,2025-03-04 20:59:22.860774,Schleswig-Holstein,25938,69
188,2025-03-04 20:59:22.860774,Schleswig-Holstein,25946,31
189,2025-03-04 20:59:22.860774,Schleswig-Holstein,25980,284
190,2025-03-04 20:59:22.860774,Schleswig-Holstein,27419,26
191,2025-03-04 20:59:22.860774,Schleswig-Holstein,27498,37
192,2025-03-04 20:59:22.860774,Schleswig-Holstein,28195,39
193,2025-03-04 20:59:22.860774,Schleswig-Holstein,28197,45
194,2025-03-04 20:59:22.860774,Schleswig-Holstein,30159,42
195,2025-03-04 20:59:22.860774,Schleswig-Holstein,30880,32
196,2025-03-04 20:59:22.860774,Schleswig-Holstein,39104,56
197,2025-03-04 20:59:22.860774,Schleswig-Holstein,45141,30
198,2025-03-04 20:59:22.860774,Schleswig-Holstein,64546,30
199,2025-03-04 20:59:22.860774,Schleswig-Holstein,76135,30
200,2025-03-04 20:59:22.860774,Schleswig-Holstein,90471,30
201,2025-03-04 20:59:22.860774,Hamburg,01067,107
202,2025-03-04 20:59:22.860774,Hamburg,01237,50
203,2025-03-04 20:59:22.860774,Hamburg,01445,33
204,2025-03-04 20:59:22.860774,Hamburg,02625,45
205,2025-03-04 20:59:22.860774,Hamburg,04103,66
206,2025-03-04 20:59:22.860774,Hamburg,04109,137
207,2025-03-04 20:59:22.860774,Hamburg,04158,104
208,2025-03-04 20:59:22.860774,Hamburg,06128,39
209,2025-03-04 20:59:22.860774,Hamburg,07589,36
210,2025-03-04 20:59:22.860774,Hamburg,07745,136
211,2025-03-04 20:59:22.860774,Hamburg,10115,179
212,2025-03-04 20:59:22.860774,Hamburg,10117,333
213,2025-03-04 20:59:22.860774,Hamburg,10178,61
214,2025-03-04 20:59:22.860774,Hamburg,10557,31
215,2025-03-04 20:59:22.860774,Hamburg,10625,98
216,2025-03-04 20:59:22.860774,Hamburg,10785,65
217,2025-03-04 20:59:22.860774,Hamburg,12487,101
218,2025-03-04 20:59:22.860774,Hamburg,14482,39
219,2025-03-04 20:59:22.860774,Hamburg,18059,54
220,2025-03-04 20:59:22.860774,Hamburg,20095,1567
221,2025-03-04 20:59:22.860774,Hamburg,20097,1246
222,2025-03-04 20:59:22.860774,Hamburg,20099,423
223,2025-03-04 20:59:22.860774,Hamburg,20144,38
224,2025-03-04 20:59:22.860774,Hamburg,20146,62
225,2025-03-04 20:59:22.860774,Hamburg,20148,326
226,2025-03-04 20:59:22.860774,Hamburg,20149,27
227,2025-03-04 20:59:22.860774,Hamburg,20249,59
228,2025-03-04 20:59:22.860774,Hamburg,20251,227
229,2025-03-04 20:59:22.860774,Hamburg,20253,33
230,2025-03-04 20:59:22.860774,Hamburg,20255,26
231,2025-03-04 20:59:22.860774,Hamburg,20259,44
232,2025-03-04 20:59:22.860774,Hamburg,20354,443
233,2025-03-04 20:59:22.860774,Hamburg,20355,136
234,2025-03-04 20:59:22.860774,Hamburg,20357,92
235,2025-03-04 20:59:22.860774,Hamburg,20359,144
236,2025-03-04 20:59:22.860774,Hamburg,20457,1189
237,2025-03-04 20:59:22.860774,Hamburg,20459,270
238,2025-03-04 20:59:22.860774,Hamburg,20535,48
239,2025-03-04 20:59:22.860774,Hamburg,20537,239
240,2025-03-04 20:59:22.860774,Hamburg,20539,342
241,2025-03-04 20:59:22.860774,Hamburg,21029,213
242,2025-03-04 20:59:22.860774,Hamburg,21031,98
243,2025-03-04 20:59:22.860774,Hamburg,21033,103
244,2025-03-04 20:59:22.860774,Hamburg,21035,275
245,2025-03-04 20:59:22.860774,Hamburg,21037,37
246,2025-03-04 20:59:22.860774,Hamburg,21073,296
247,2025-03-04 20:59:22.860774,Hamburg,21075,141
248,2025-03-04 20:59:22.860774,Hamburg,21077,61
249,2025-03-04 20:59:22.860774,Hamburg,21079,676
250,2025-03-04 20:59:22.860774,Hamburg,21107,475
251,2025-03-04 20:59:22.860774,Hamburg,21109,183
252,2025-03-04 20:59:22.860774,Hamburg,21129,1314
253,2025-03-04 20:59:22.860774,Hamburg,21147,150
254,2025-03-04 20:59:22.860774,Hamburg,21149,81
255,2025-03-04 20:59:22.860774,Hamburg,21217,28
256,2025-03-04 20:59:22.860774,Hamburg,21244,71
257,2025-03-04 20:59:22.860774,Hamburg,21335,55
258,2025-03-04 20:59:22.860774,Hamburg,21337,30
259,2025-03-04 20:59:22.860774,Hamburg,21423,28
260,2025-03-04 20:59:22.860774,Hamburg,21465,54
261,2025-03-04 20:59:22.860774,Hamburg,21614,52
262,2025-03-04 20:59:22.860774,Hamburg,21629,29
263,2025-03-04 20:59:22.860774,Hamburg,21680,26
264,2025-03-04 20:59:22.860774,Hamburg,22041,359
265,2025-03-04 20:59:22.860774,Hamburg,22043,151
266,2025-03-04 20:59:22.860774,Hamburg,22045,109
267,2025-03-04 20:59:22.860774,Hamburg,22047,214
268,2025-03-04 20:59:22.860774,Hamburg,22049,55
269,2025-03-04 20:59:22.860774,Hamburg,22081,95
270,2025-03-04 20:59:22.860774,Hamburg,22083,229
271,2025-03-04 20:59:22.860774,Hamburg,22085,272
272,2025-03-04 20:59:22.860774,Hamburg,22087,136
273,2025-03-04 20:59:22.860774,Hamburg,22089,102
274,2025-03-04 20:59:22.860774,Hamburg,22111,111
275,2025-03-04 20:59:22.860774,Hamburg,22113,563
276,2025-03-04 20:59:22.860774,Hamburg,22117,61
277,2025-03-04 20:59:22.860774,Hamburg,22119,46
278,2025-03-04 20:59:22.860774,Hamburg,22143,127
279,2025-03-04 20:59:22.860774,Hamburg,22145,95
280,2025-03-04 20:59:22.860774,Hamburg,22147,28
281,2025-03-04 20:59:22.860774,Hamburg,22149,29
282,2025-03-04 20:59:22.860774,Hamburg,22159,89
283,2025-03-04 20:59:22.860774,Hamburg,22177,110
284,2025-03-04 20:59:22.860774,Hamburg,22179,59
285,2025-03-04 20:59:22.860774,Hamburg,22297,261
286,2025-03-04 20:59:22.860774,Hamburg,22299,42
287,2025-03-04 20:59:22.860774,Hamburg,22301,60
288,2025-03-04 20:59:22.860774,Hamburg,22303,70
289,2025-03-04 20:59:22.860774,Hamburg,22305,117
290,2025-03-04 20:59:22.860774,Hamburg,22307,71
291,2025-03-04 20:59:22.860774,Hamburg,22309,62
292,2025-03-04 20:59:22.860774,Hamburg,22335,678
293,2025-03-04 20:59:22.860774,Hamburg,22337,27
294,2025-03-04 20:59:22.860774,Hamburg,22339,114
295,2025-03-04 20:59:22.860774,Hamburg,22359,69
296,2025-03-04 20:59:22.860774,Hamburg,22391,88
297,2025-03-04 20:59:22.860774,Hamburg,22393,70
298,2025-03-04 20:59:22.860774,Hamburg,22397,49
299,2025-03-04 20:59:22.860774,Hamburg,22399,66
300,2025-03-04 20:59:22.860774,Hamburg,22415,66
301,2025-03-04 20:59:22.860774,Hamburg,22417,26
302,2025-03-04 20:59:22.860774,Hamburg,22419,102
303,2025-03-04 20:59:22.860774,Hamburg,22453,150
304,2025-03-04 20:59:22.860774,Hamburg,22457,117
305,2025-03-04 20:59:22.860774,Hamburg,22459,57
306,2025-03-04 20:59:22.860774,Hamburg,22523,87
307,2025-03-04 20:59:22.860774,Hamburg,22525,465
308,2025-03-04 20:59:22.860774,Hamburg,22527,36
309,2025-03-04 20:59:22.860774,Hamburg,22529,173
310,2025-03-04 20:59:22.860774,Hamburg,22547,96
311,2025-03-04 20:59:22.860774,Hamburg,22549,80
312,2025-03-04 20:59:22.860774,Hamburg,22559,98
313,2025-03-04 20:59:22.860774,Hamburg,22587,142
314,2025-03-04 20:59:22.860774,Hamburg,22589,33
315,2025-03-04 20:59:22.860774,Hamburg,22607,99
316,2025-03-04 20:59:22.860774,Hamburg,22609,75
317,2025-03-04 20:59:22.860774,Hamburg,22761,249
318,2025-03-04 20:59:22.860774,Hamburg,22763,172
319,2025-03-04 20:59:22.860774,Hamburg,22765,183
320,2025-03-04 20:59:22.860774,Hamburg,22767,344
321,2025-03-04 20:59:22.860774,Hamburg,22769,117
322,2025-03-04 20:59:22.860774,Hamburg,22844,90
323,2025-03-04 20:59:22.860774,Hamburg,22850,26
324,2025-03-04 20:59:22.860774,Hamburg,22880,49
325,2025-03-04 20:59:22.860774,Hamburg,22926,70
326,2025-03-04 20:59:22.860774,Hamburg,22941,30
327,2025-03-04 20:59:22.860774,Hamburg,23552,30
328,2025-03-04 20:59:22.860774,Hamburg,24103,34
329,2025-03-04 20:59:22.860774,Hamburg,24161,51
330,2025-03-04 20:59:22.860774,Hamburg,24558,105
331,2025-03-04 20:59:22.860774,Hamburg,24568,142
332,2025-03-04 20:59:22.860774,Hamburg,25335,30
333,2025-03-04 20:59:22.860774,Hamburg,25337,31
334,2025-03-04 20:59:22.860774,Hamburg,25421,157
335,2025-03-04 20:59:22.860774,Hamburg,25524,84
336,2025-03-04 20:59:22.860774,Hamburg,26135,54
337,2025-03-04 20:59:22.860774,Hamburg,27419,27
338,2025-03-04 20:59:22.860774,Hamburg,27499,48
339,2025-03-04 20:59:22.860774,Hamburg,28195,170
340,2025-03-04 20:59:22.860774,Hamburg,28197,44
341,2025-03-04 20:59:22.860774,Hamburg,30159,265
342,2025-03-04 20:59:22.860774,Hamburg,30163,57
343,2025-03-04 20:59:22.860774,Hamburg,30169,130
344,2025-03-04 20:59:22.860774,Hamburg,30659,30
345,2025-03-04 20:59:22.860774,Hamburg,33605,105
346,2025-03-04 20:59:22.860774,Hamburg,33613,28
347,2025-03-04 20:59:22.860774,Hamburg,34117,29
348,2025-03-04 20:59:22.860774,Hamburg,37081,75
349,2025-03-04 20:59:22.860774,Hamburg,38100,38
350,2025-03-04 20:59:22.860774,Hamburg,38440,89
351,2025-03-04 20:59:22.860774,Hamburg,39104,58
352,2025-03-04 20:59:22.860774,Hamburg,40210,47
353,2025-03-04 20:59:22.860774,Hamburg,40212,49
354,2025-03-04 20:59:22.860774,Hamburg,40213,224
355,2025-03-04 20:59:22.860774,Hamburg,40468,74
356,2025-03-04 20:59:22.860774,Hamburg,40474,28
357,2025-03-04 20:59:22.860774,Hamburg,40764,73
358,2025-03-04 20:59:22.860774,Hamburg,44135,96
359,2025-03-04 20:59:22.860774,Hamburg,44137,37
360,2025-03-04 20:59:22.860774,Hamburg,44139,135
361,2025-03-04 20:59:22.860774,Hamburg,44141,27
362,2025-03-04 20:59:22.860774,Hamburg,50667,252
363,2025-03-04 20:59:22.860774,Hamburg,50676,55
364,2025-03-04 20:59:22.860774,Hamburg,50679,62
365,2025-03-04 20:59:22.860774,Hamburg,51063,185
366,2025-03-04 20:59:22.860774,Hamburg,51103,84
367,2025-03-04 20:59:22.860774,Hamburg,51149,27
368,2025-03-04 20:59:22.860774,Hamburg,52072,87
369,2025-03-04 20:59:22.860774,Hamburg,53119,70
370,2025-03-04 20:59:22.860774,Hamburg,60306,42
371,2025-03-04 20:59:22.860774,Hamburg,60311,59
372,2025-03-04 20:59:22.860774,Hamburg,60313,78
373,2025-03-04 20:59:22.860774,Hamburg,60327,81
374,2025-03-04 20:59:22.860774,Hamburg,60329,43
375,2025-03-04 20:59:22.860774,Hamburg,60486,139
376,2025-03-04 20:59:22.860774,Hamburg,60487,85
377,2025-03-04 20:59:22.860774,Hamburg,60528,27
378,2025-03-04 20:59:22.860774,Hamburg,65760,240
379,2025-03-04 20:59:22.860774,Hamburg,68165,38
380,2025-03-04 20:59:22.860774,Hamburg,69126,96
381,2025-03-04 20:59:22.860774,Hamburg,70173,187
382,2025-03-04 20:59:22.860774,Hamburg,70565,116
383,2025-03-04 20:59:22.860774,Hamburg,70567,94
384,2025-03-04 20:59:22.860774,Hamburg,70629,189
385,2025-03-04 20:59:22.860774,Hamburg,70771,50
386,2025-03-04 20:59:22.860774,Hamburg,76133,34
387,2025-03-04 20:59:22.860774,Hamburg,76275,81
388,2025-03-04 20:59:22.860774,Hamburg,80331,242
389,2025-03-04 20:59:22.860774,Hamburg,80636,320
390,2025-03-04 20:59:22.860774,Hamburg,80639,35
391,2025-03-04 20:59:22.860774,Hamburg,80807,117
392,2025-03-04 20:59:22.860774,Hamburg,80992,37
393,2025-03-04 20:59:22.860774,Hamburg,81829,59
394,2025-03-04 20:59:22.860774,Hamburg,83026,68
395,2025-03-04 20:59:22.860774,Hamburg,85737,94
396,2025-03-04 20:59:22.860774,Hamburg,89075,76
397,2025-03-04 20:59:22.860774,Hamburg,90402,222
398,2025-03-04 20:59:22.860774,Hamburg,90443,50
399,2025-03-04 20:59:22.860774,Hamburg,99084,134
400,2025-03-04 20:59:22.860774,Hamburg,99091,75
401,2025-03-04 20:59:22.860774,Niedersachsen,10117,163
402,2025-03-04 20:59:22.860774,Niedersachsen,20457,150
403,2025-03-04 20:59:22.860774,Niedersachsen,21217,156
404,2025-03-04 20:59:22.860774,Niedersachsen,21218,147
405,2025-03-04 20:59:22.860774,Niedersachsen,21244,443
406,2025-03-04 20:59:22.860774,Niedersachsen,21255,148
407,2025-03-04 20:59:22.860774,Niedersachsen,21335,411
408,2025-03-04 20:59:22.860774,Niedersachsen,21337,366
409,2025-03-04 20:59:22.860774,Niedersachsen,21339,251
410,2025-03-04 20:59:22.860774,Niedersachsen,21423,338
411,2025-03-04 20:59:22.860774,Niedersachsen,21614,515
412,2025-03-04 20:59:22.860774,Niedersachsen,21629,222
413,2025-03-04 20:59:22.860774,Niedersachsen,21680,288
414,2025-03-04 20:59:22.860774,Niedersachsen,21682,215
415,2025-03-04 20:59:22.860774,Niedersachsen,21684,198
416,2025-03-04 20:59:22.860774,Niedersachsen,26121,328
417,2025-03-04 20:59:22.860774,Niedersachsen,26122,402
418,2025-03-04 20:59:22.860774,Niedersachsen,26123,156
419,2025-03-04 20:59:22.860774,Niedersachsen,26125,273
420,2025-03-04 20:59:22.860774,Niedersachsen,26129,195
421,2025-03-04 20:59:22.860774,Niedersachsen,26135,404
422,2025-03-04 20:59:22.860774,Niedersachsen,26160,362
423,2025-03-04 20:59:22.860774,Niedersachsen,26169,266
424,2025-03-04 20:59:22.860774,Niedersachsen,26180,334
425,2025-03-04 20:59:22.860774,Niedersachsen,26188,200
426,2025-03-04 20:59:22.860774,Niedersachsen,26197,207
427,2025-03-04 20:59:22.860774,Niedersachsen,26215,144
428,2025-03-04 20:59:22.860774,Niedersachsen,26219,142
429,2025-03-04 20:59:22.860774,Niedersachsen,26316,427
430,2025-03-04 20:59:22.860774,Niedersachsen,26382,447
431,2025-03-04 20:59:22.860774,Niedersachsen,26409,152
432,2025-03-04 20:59:22.860774,Niedersachsen,26506,205
433,2025-03-04 20:59:22.860774,Niedersachsen,26603,246
434,2025-03-04 20:59:22.860774,Niedersachsen,26605,166
435,2025-03-04 20:59:22.860774,Niedersachsen,26655,382
436,2025-03-04 20:59:22.860774,Niedersachsen,26683,163
437,2025-03-04 20:59:22.860774,Niedersachsen,26721,282
438,2025-03-04 20:59:22.860774,Niedersachsen,26789,496
439,2025-03-04 20:59:22.860774,Niedersachsen,26871,392
440,2025-03-04 20:59:22.860774,Niedersachsen,26919,223
441,2025-03-04 20:59:22.860774,Niedersachsen,26954,565
442,2025-03-04 20:59:22.860774,Niedersachsen,27232,168
443,2025-03-04 20:59:22.860774,Niedersachsen,27283,544
444,2025-03-04 20:59:22.860774,Niedersachsen,27356,443
445,2025-03-04 20:59:22.860774,Niedersachsen,27404,435
